student_id,gender,age,study_hours_per_day,attendance_percentage,previous_score,assignment_score,midterm_score,extracurricular_activity,internet_access,sleep_hours,parental_education,family_income_category,class_participation,final_score,academic_risk
STU1178,Female,17,4.4,81.7,80.5,69.1,67.0,Yes,Yes,7.5,Bachelor,Medium,66.1,72.5,Low Risk
STU1768,Male,18,5.1,63.9,79.0,61.4,63.0,Yes,No,7.2,High School,Low,73.6,67.5,Moderate Risk
STU1734,Male,18,3.1,71.9,69.1,59.7,67.7,Yes,Yes,6.4,Master,Medium,73.7,68.6,Moderate Risk
STU1087,Male,18,1.3,65.1,73.3,52.1,61.2,Yes,Yes,8.7,Associate,Low,49.2,64.1,Moderate Risk
STU2445,Male,17,4.7,62.9,63.1,56.6,54.4,No,Yes,8.3,Master,High,44.9,63.0,Moderate Risk
STU2950,Female,18,2.8,80.3,71.3,49.5,56.9,Yes,Yes,6.2,High School,Medium,71.5,64.4,Moderate Risk
STU1458,Female,21,3.2,46.8,76.4,51.6,42.7,Yes,Yes,6.5,Bachelor,Medium,54.9,49.3,Moderate Risk
STU2877,Male,22,3.0,73.3,71.3,44.0,54.1,Yes,Yes,5.9,Bachelor,Low,60.2,58.9,Moderate Risk
STU1055,Male,17,3.6,52.1,62.3,51.4,58.1,No,No,6.0,High School,High,56.5,56.8,Moderate Risk
STU2541,Male,21,4.4,60.9,84.2,63.9,63.8,No,Yes,8.1,Bachelor,High,66.7,67.1,Low Risk
STU1644,Female,21,1.2,65.3,72.8,65.4,58.6,Yes,Yes,6.8,Bachelor,Low,41.1,61.5,Moderate Risk
STU1678,Female,21,2.0,79.4,71.6,46.7,49.4,No,Yes,7.3,Associate,Medium,33.5,53.6,Moderate Risk
STU1222,Male,19,7.8,66.2,87.0,85.9,68.4,Yes,Yes,6.0,Master,High,76.6,81.1,Low Risk
STU1114,Male,21,2.1,63.4,64.3,54.5,40.2,No,No,6.1,Master,Low,53.8,61.9,Moderate Risk
STU2962,Female,19,1.1,62.5,67.3,36.2,53.7,No,Yes,6.5,Bachelor,Low,60.3,53.5,High Risk
STU2259,Female,19,2.6,60.0,78.9,61.6,48.6,No,Yes,8.4,Bachelor,Medium,38.0,62.3,Moderate Risk
STU2035,Female,20,3.4,73.5,75.2,57.4,71.1,No,No,6.8,Bachelor,Low,51.0,66.6,Low Risk
STU1175,Male,21,3.7,78.6,69.7,65.6,54.6,Yes,Yes,9.3,Bachelor,Low,79.1,65.4,Low Risk
STU2053,Male,17,2.8,61.1,77.6,52.0,68.4,No,Yes,9.4,Associate,Low,45.1,61.9,Moderate Risk
STU1590,Female,20,2.4,51.0,63.9,50.8,54.6,Yes,Yes,5.2,High School,High,53.0,50.3,Moderate Risk
STU2861,Male,19,2.6,76.7,77.0,52.3,58.4,Yes,Yes,5.8,High School,Medium,53.6,63.4,Moderate Risk
STU1019,Female,17,3.6,45.0,65.8,52.9,51.2,No,Yes,9.6,Bachelor,Medium,49.4,52.0,Moderate Risk
STU1424,Male,20,1.3,65.1,54.4,30.1,34.2,No,Yes,8.5,Bachelor,Medium,57.6,48.3,High Risk
STU2376,Male,22,2.9,83.2,75.3,72.4,67.1,Yes,Yes,5.3,Bachelor,Medium,55.5,74.3,Moderate Risk
STU1286,Female,19,8.0,89.0,75.0,69.9,62.9,Yes,Yes,,Bachelor,Low,86.7,78.2,Low Risk
STU2623,Male,22,5.6,80.9,81.7,64.5,73.8,No,Yes,7.8,Associate,Medium,71.3,75.1,Low Risk
STU1429,Female,21,3.6,82.2,74.5,54.5,70.8,Yes,Yes,7.5,Bachelor,Medium,61.7,75.7,Moderate Risk
STU2549,Female,18,2.0,68.3,62.1,52.1,51.6,Yes,No,6.7,High School,Low,53.6,57.5,Moderate Risk
STU1781,Male,18,1.7,72.9,52.3,29.6,41.3,Yes,Yes,6.9,High School,Medium,49.4,40.8,High Risk
STU1670,Female,20,1.1,60.5,62.1,29.1,39.0,Yes,Yes,5.7,Bachelor,Medium,52.2,39.7,High Risk
STU1032,Female,17,3.8,60.2,79.8,60.2,55.7,No,Yes,7.0,Master,Medium,76.0,57.8,Moderate Risk
STU2936,Male,17,5.5,70.6,83.2,58.7,66.6,Yes,Yes,6.3,High School,High,90.4,71.4,Low Risk
STU1723,Female,22,2.8,58.0,82.1,56.4,38.3,Yes,Yes,7.6,Associate,High,53.6,62.8,Moderate Risk
STU2171,Male,20,2.5,71.6,79.0,53.7,61.3,Yes,No,8.4,Doctorate,Low,62.4,64.0,Moderate Risk
STU1215,Male,22,5.7,63.1,76.1,70.8,47.8,No,Yes,5.1,Bachelor,High,69.5,63.2,Moderate Risk
STU2429,Male,18,3.7,61.5,56.9,52.5,47.3,Yes,Yes,9.2,High School,High,52.9,51.4,Moderate Risk
STU2344,Male,21,4.2,77.4,67.1,63.8,59.7,No,Yes,6.6,High School,Low,49.7,68.7,Moderate Risk
STU1327,Male,21,3.8,71.6,76.8,73.0,51.7,Yes,No,6.1,Associate,Low,59.9,69.9,Moderate Risk
STU1561,Male,17,7.2,86.8,87.3,74.0,71.2,Yes,Yes,6.1,Master,Medium,96.4,100.0,Low Risk
STU2827,Female,17,5.7,63.1,82.0,60.0,63.1,No,Yes,6.6,Bachelor,Low,47.5,67.5,Moderate Risk
STU1701,Male,21,3.0,61.7,75.4,52.7,60.3,No,No,7.4,Associate,Medium,40.7,62.9,Moderate Risk
STU2894,Female,17,3.7,63.6,51.6,36.7,46.5,No,No,7.2,Associate,Medium,67.9,58.9,High Risk
STU2420,Male,18,1.5,58.7,66.9,37.1,60.7,No,Yes,6.7,Bachelor,High,34.5,43.5,Moderate Risk
STU1342,Female,21,3.4,79.6,79.3,63.0,62.5,No,No,7.0,High School,Medium,41.2,78.4,Moderate Risk
STU1630,Female,18,2.5,57.6,56.2,50.3,59.7,No,Yes,6.8,Bachelor,High,35.9,50.9,Moderate Risk
STU1148,Male,22,3.9,69.3,62.6,61.0,58.9,No,Yes,5.1,Master,Medium,64.7,64.6,Moderate Risk
STU2476,Male,22,4.3,75.6,86.7,51.4,67.1,No,Yes,7.0,Bachelor,Low,63.2,67.1,Low Risk
STU1361,Female,20,1.6,49.5,46.5,36.9,48.3,No,Yes,5.4,Associate,Medium,46.5,51.9,High Risk
STU1084,Female,17,3.7,78.9,73.8,58.0,67.3,Yes,Yes,5.9,Master,Medium,60.1,68.8,Moderate Risk
STU1049,Male,17,4.6,70.0,91.7,68.4,69.4,No,Yes,5.5,Associate,Medium,64.0,71.5,Low Risk
STU1469,Female,17,5.3,77.3,86.2,64.8,59.0,No,Yes,7.4,Master,Medium,58.8,74.3,Low Risk
STU1156,Female,20,5.4,82.1,77.8,63.2,60.4,No,Yes,8.1,Associate,High,61.8,75.3,Low Risk
STU2911,Female,22,4.6,72.4,61.8,56.4,50.8,No,Yes,7.3,Bachelor,High,52.1,60.9,Moderate Risk
STU2059,Female,19,6.2,73.6,65.5,55.0,44.2,Yes,Yes,8.0,Bachelor,Low,63.5,68.5,Moderate Risk
STU2231,Male,22,3.9,73.1,71.1,57.8,57.1,No,Yes,7.2,Associate,High,54.2,68.4,Moderate Risk
STU1952,Male,20,4.2,75.5,79.2,60.9,50.0,No,Yes,7.3,Associate,Medium,59.0,62.8,Moderate Risk
STU2233,Female,19,5.4,70.0,85.6,77.8,70.5,No,Yes,7.0,Bachelor,High,78.1,68.6,Low Risk
STU2671,Female,18,3.6,57.9,67.7,54.2,55.6,Yes,No,5.8,Associate,Medium,46.6,53.5,Moderate Risk
STU1501,Male,21,2.9,71.7,76.3,74.0,66.4,No,Yes,6.4,Bachelor,Medium,54.6,70.1,Low Risk
STU2810,Female,17,3.3,70.8,68.2,55.9,52.8,Yes,Yes,4.6,Bachelor,High,70.7,55.3,Moderate Risk
STU1180,Female,22,2.6,72.2,62.5,50.7,57.7,Yes,Yes,8.8,Associate,Low,45.6,57.7,Moderate Risk
STU2135,Male,19,7.5,86.8,98.0,76.5,76.5,Yes,Yes,6.9,Associate,Medium,80.8,91.7,Low Risk
STU2801,Male,17,3.7,66.7,54.5,54.4,50.6,Yes,Yes,6.2,Bachelor,Low,35.5,57.9,Moderate Risk
STU2695,Female,18,4.4,53.9,73.2,51.7,54.8,Yes,Yes,7.3,Master,Low,49.3,50.4,Moderate Risk
STU1916,Female,22,2.8,57.1,62.2,48.0,46.8,No,Yes,7.4,High School,Medium,57.7,53.8,Moderate Risk
STU2356,Male,17,5.1,72.4,80.1,62.7,66.7,Yes,Yes,6.7,Associate,Low,75.3,78.0,Moderate Risk
STU2660,Female,21,5.2,74.7,,66.1,49.1,Yes,Yes,5.2,Associate,Low,72.6,62.9,Moderate Risk
STU1529,Female,18,7.2,77.8,89.1,61.0,68.5,Yes,Yes,5.4,Associate,High,78.5,78.2,Low Risk
STU1347,Male,17,1.3,51.8,46.0,28.9,39.3,No,Yes,5.8,High School,Medium,49.5,36.5,High Risk
STU2423,Female,17,6.9,70.7,75.9,58.2,63.1,No,No,6.8,High School,Medium,51.5,68.3,Low Risk
STU3013,Male,18,5.6,69.8,59.2,59.0,63.4,Yes,Yes,7.3,Bachelor,Medium,79.8,72.4,Moderate Risk
STU2034,Female,17,4.1,59.0,56.7,52.0,55.6,Yes,Yes,9.2,High School,Medium,57.7,55.3,Moderate Risk
STU1150,Female,21,4.4,69.3,80.2,72.6,56.4,No,Yes,5.1,Bachelor,High,60.3,69.9,Moderate Risk
STU2387,Male,20,4.3,65.7,66.1,51.5,49.0,No,Yes,5.4,Master,Medium,49.9,51.6,Moderate Risk
STU1602,Female,19,1.9,52.8,49.2,40.7,31.8,Yes,Yes,6.7,Associate,Medium,64.0,36.1,High Risk
STU2798,Female,18,3.2,82.8,65.6,65.1,55.7,Yes,No,6.2,High School,High,56.3,62.1,Moderate Risk
STU1244,Female,21,2.3,77.5,65.9,57.0,62.2,No,No,8.0,Associate,High,49.2,61.8,Moderate Risk
STU2814,Female,17,1.9,53.2,60.9,37.3,37.7,Yes,Yes,6.4,High School,Medium,42.4,35.9,High Risk
STU1803,Male,22,1.6,59.3,66.1,52.9,60.1,No,Yes,8.8,High School,Medium,41.2,65.3,Moderate Risk
STU2199,Male,21,3.4,60.4,58.5,40.6,49.7,No,Yes,8.5,High School,Medium,42.4,56.0,Moderate Risk
STU2902,Female,19,2.7,68.2,71.1,37.5,47.0,No,Yes,7.7,Bachelor,Low,54.1,48.2,Moderate Risk
STU1313,Female,19,2.3,60.2,64.6,52.0,46.0,No,Yes,8.5,Master,Medium,44.8,52.8,Moderate Risk
STU1436,Male,17,3.6,71.5,67.7,45.2,44.1,Yes,Yes,5.9,Bachelor,High,73.5,56.3,Moderate Risk
STU2949,Female,21,1.9,54.9,63.0,38.7,54.7,Yes,Yes,8.5,Bachelor,Medium,62.3,51.8,Moderate Risk
STU1974,Female,17,1.3,65.9,60.0,53.7,55.3,No,Yes,7.6,Bachelor,Low,60.8,58.4,Moderate Risk
STU1309,Male,17,4.1,76.4,80.9,80.3,71.8,No,Yes,5.6,Master,Medium,55.0,74.9,Low Risk
STU1431,Female,22,8.0,92.8,85.6,60.5,58.8,No,Yes,6.2,Associate,Low,86.0,79.4,Low Risk
STU1661,Female,21,2.1,56.7,43.5,32.3,31.7,No,Yes,6.9,Bachelor,Medium,44.5,45.6,High Risk
STU1371,Female,22,4.1,47.1,68.6,65.2,59.5,No,Yes,6.8,Bachelor,Medium,37.7,66.7,Moderate Risk
STU1567,Female,20,4.0,65.1,54.6,40.3,39.1,No,Yes,6.7,High School,Medium,61.6,53.8,High Risk
STU2023,Male,20,2.5,71.7,62.1,61.1,48.7,No,No,5.8,Associate,Medium,68.3,60.4,Moderate Risk
STU1182,Female,22,5.1,66.4,74.1,62.5,66.2,No,Yes,7.5,Associate,Low,45.5,65.6,Moderate Risk
STU1906,Male,19,5.4,69.8,82.8,61.4,69.3,Yes,No,5.1,Associate,Medium,61.0,72.1,Low Risk
STU1622,Female,21,4.4,81.2,62.3,58.5,57.1,Yes,Yes,10.0,High School,Medium,78.0,69.1,Moderate Risk
STU2558,Female,21,4.8,61.9,57.8,47.1,43.0,Yes,Yes,6.3,High School,Medium,58.5,52.5,Moderate Risk
STU2223,Female,20,4.2,66.1,73.0,49.5,60.6,Yes,Yes,7.0,High School,Medium,52.4,63.2,Moderate Risk
STU1995,Female,20,7.8,85.1,78.8,83.6,75.3,No,Yes,5.8,High School,Medium,62.1,87.2,Low Risk
STU1814,Male,18,1.4,81.3,55.4,51.6,46.2,No,Yes,6.5,Bachelor,Low,64.8,57.2,Moderate Risk
STU2458,Male,18,3.4,79.2,64.1,58.5,45.9,Yes,No,7.3,Bachelor,Low,58.0,57.0,Moderate Risk
STU2889,Male,21,3.1,70.4,71.7,54.8,60.1,Yes,No,6.4,High School,Low,57.0,71.3,Moderate Risk
STU2999,Female,20,6.1,63.7,55.2,69.4,49.3,No,Yes,8.9,Bachelor,High,81.7,64.5,Moderate Risk
STU2226,Male,21,3.0,73.2,49.8,43.0,41.1,Yes,Yes,7.2,Associate,Medium,71.2,50.0,Moderate Risk
STU1297,Male,17,2.9,65.3,65.3,42.9,50.5,No,Yes,9.4,High School,Low,70.7,54.8,Moderate Risk
STU1941,Female,17,4.8,77.4,63.8,47.7,60.2,Yes,Yes,6.1,High School,High,73.7,68.9,Moderate Risk
STU1462,Male,21,7.9,67.2,79.9,68.3,78.6,No,Yes,7.7,High School,Medium,75.6,90.2,Low Risk
STU2335,Male,18,5.7,77.1,77.2,57.3,75.8,No,Yes,6.3,Master,Medium,58.6,75.5,Low Risk
STU2207,Male,17,3.7,78.7,71.6,53.6,58.7,Yes,Yes,5.8,High School,High,70.9,61.2,Moderate Risk
STU1378,Female,20,1.8,56.9,45.6,35.1,33.3,No,Yes,7.0,Bachelor,Low,58.6,39.8,High Risk
STU1799,Male,18,1.1,64.2,60.4,36.4,45.4,No,Yes,6.3,High School,High,46.0,44.2,Moderate Risk
STU2133,Female,18,2.1,62.7,59.4,41.2,48.6,No,Yes,6.1,Bachelor,Low,57.3,55.5,Moderate Risk
STU1106,Female,19,3.2,62.3,71.5,44.4,37.1,No,Yes,4.9,Master,Low,39.9,51.0,Moderate Risk
STU1127,Male,19,2.3,59.0,55.5,37.4,51.5,No,Yes,6.6,High School,High,45.1,57.1,Moderate Risk
STU3000,Female,21,5.9,63.5,73.4,58.3,58.8,No,Yes,8.2,Bachelor,Low,70.7,74.9,Low Risk
STU2161,Male,17,3.7,63.9,60.9,45.0,53.7,No,No,4.6,Associate,High,55.8,46.4,Moderate Risk
STU2324,Female,20,3.5,73.7,74.5,54.7,59.7,No,Yes,7.3,Bachelor,Medium,66.7,70.3,Moderate Risk
STU1356,Male,18,2.2,63.1,71.9,52.6,50.3,No,Yes,7.9,High School,High,50.6,59.3,Moderate Risk
STU2657,Male,17,3.1,72.0,81.6,49.7,53.8,Yes,Yes,7.7,High School,Low,56.6,55.7,Moderate Risk
STU1683,Female,22,5.4,73.9,73.3,64.2,65.4,Yes,Yes,5.2,High School,Medium,64.3,73.7,Low Risk
STU2974,Male,19,2.8,65.2,68.9,55.7,56.6,Yes,Yes,6.5,High School,Medium,71.2,66.1,Moderate Risk
STU2269,Male,19,5.1,74.8,69.5,61.3,52.0,Yes,No,7.0,Bachelor,Low,80.7,64.4,Moderate Risk
STU2188,Female,22,3.7,61.6,57.1,44.7,49.8,No,Yes,5.8,High School,Medium,48.5,57.9,Moderate Risk
STU1210,Female,19,4.1,79.2,67.8,57.4,57.0,Yes,No,6.3,Doctorate,High,61.1,72.4,Moderate Risk
STU1923,Male,21,3.6,79.7,79.2,57.7,66.1,Yes,Yes,6.6,Doctorate,High,33.6,66.2,Moderate Risk
STU1141,Male,22,4.8,83.7,77.8,58.0,56.8,No,No,8.1,Bachelor,Low,82.6,65.1,Low Risk
STU2474,Female,21,3.3,60.6,68.3,51.2,71.5,No,Yes,5.8,Bachelor,Medium,52.8,51.0,Moderate Risk
STU2824,Male,22,5.5,59.6,65.9,51.8,46.1,No,Yes,4.7,Master,Low,50.3,65.0,Moderate Risk
STU2088,Female,20,2.2,59.2,55.4,38.3,35.9,Yes,Yes,6.9,High School,Medium,34.7,47.6,High Risk
STU2614,Female,18,2.0,46.1,56.9,41.4,24.7,No,Yes,8.8,Associate,High,36.2,36.4,High Risk
STU2126,Male,21,2.0,63.7,60.3,42.4,55.5,No,Yes,7.5,Master,Low,58.8,43.1,Moderate Risk
STU1887,Male,18,2.0,58.2,44.8,38.3,51.2,No,No,8.5,Master,Medium,53.8,60.0,High Risk
STU1931,Female,19,2.8,61.4,60.0,35.3,41.1,No,Yes,7.9,Master,Low,31.3,58.6,Moderate Risk
STU1712,Male,22,6.5,66.1,81.5,66.7,71.6,No,Yes,6.0,Master,Medium,58.7,81.4,Low Risk
STU2988,Male,18,2.1,48.7,76.3,48.1,54.1,Yes,Yes,7.3,Master,Medium,49.1,62.1,High Risk
STU1904,Male,19,5.3,56.8,82.9,63.5,72.3,Yes,Yes,6.8,Bachelor,Low,66.8,75.1,Low Risk
STU2895,Male,21,3.9,75.8,77.4,47.1,58.9,No,No,7.6,Doctorate,Medium,73.7,71.5,Low Risk
STU2051,Male,21,1.9,45.0,54.4,37.3,31.6,No,Yes,9.0,Associate,Low,25.2,35.9,High Risk
STU1011,Female,18,5.7,65.2,69.8,57.1,52.0,No,Yes,7.2,Bachelor,High,49.5,65.2,Moderate Risk
STU2738,Female,19,4.3,66.5,61.2,53.2,53.4,No,No,7.7,Associate,Low,61.1,56.2,Moderate Risk
STU2813,Female,18,3.1,59.0,60.7,52.0,58.9,Yes,Yes,,Bachelor,Low,44.6,56.3,Moderate Risk
STU1283,Female,19,,59.9,69.1,46.3,60.7,No,Yes,8.5,Bachelor,Medium,24.9,57.8,Moderate Risk
STU1811,Other,20,1.8,62.8,58.6,55.3,53.9,Yes,No,5.9,Associate,High,38.2,52.0,Moderate Risk
STU2121,Male,22,1.2,52.4,61.7,40.1,45.1,No,Yes,7.8,Bachelor,High,38.4,52.2,High Risk
STU1292,Female,21,5.1,73.4,71.7,69.4,62.3,Yes,Yes,6.1,Master,High,83.7,72.2,Low Risk
STU1755,Female,19,5.1,71.6,81.9,49.5,48.0,No,Yes,6.4,Associate,Low,68.2,63.1,Moderate Risk
STU1627,Female,19,2.0,58.4,59.1,43.3,42.8,Yes,No,7.2,Bachelor,Medium,26.7,49.3,High Risk
STU1985,Male,22,3.2,70.5,62.1,51.0,53.0,Yes,Yes,6.7,Associate,Medium,75.3,62.3,Moderate Risk
STU1901,Female,17,1.4,64.5,49.1,36.1,42.4,Yes,No,7.2,Bachelor,Medium,50.2,52.5,High Risk
STU1130,Male,19,3.4,74.8,68.7,66.7,57.6,No,Yes,6.8,Bachelor,Low,51.2,71.2,Moderate Risk
STU2323,Male,19,2.7,66.6,66.2,47.1,46.1,Yes,Yes,7.0,Master,Medium,48.2,53.6,Moderate Risk
STU1844,Male,21,1.7,70.4,63.6,35.9,41.9,Yes,Yes,4.9,Bachelor,Low,69.7,47.1,High Risk
STU1324,Female,20,2.8,87.9,69.0,52.9,52.4,No,Yes,9.7,Bachelor,Medium,56.6,59.9,Moderate Risk
STU2119,Female,17,1.5,73.7,61.2,38.1,29.0,Yes,Yes,7.7,Master,Low,50.1,45.3,High Risk
STU2085,Male,18,7.0,78.9,83.2,71.7,67.7,No,Yes,5.6,Doctorate,Medium,96.1,81.5,Low Risk
STU2006,Male,21,2.0,75.9,59.4,41.9,45.0,No,No,6.7,Doctorate,High,49.4,48.3,High Risk
STU2914,Female,17,2.9,56.1,55.7,42.8,49.2,Yes,Yes,7.7,Bachelor,Low,33.3,50.4,Moderate Risk
STU1905,Female,17,3.7,92.1,67.5,59.8,52.8,No,No,5.3,Master,Medium,65.8,70.8,Moderate Risk
STU2475,Female,19,1.4,66.9,62.2,41.0,39.2,No,Yes,7.0,High School,High,46.3,56.2,Moderate Risk
STU1696,Male,19,1.4,62.4,54.5,38.3,40.2,No,Yes,8.3,Doctorate,Medium,56.6,44.7,Moderate Risk
STU1216,Female,17,2.7,59.0,60.5,57.0,48.5,No,Yes,7.8,Associate,Medium,55.0,54.9,Moderate Risk
STU2966,Male,22,6.0,77.5,76.8,69.9,72.5,No,Yes,7.2,Associate,Low,83.9,81.9,Low Risk
STU2125,Male,18,3.6,69.3,59.1,51.2,43.7,No,Yes,8.0,Doctorate,High,60.2,47.7,Moderate Risk
STU2293,Male,21,3.3,72.5,67.3,46.2,52.8,No,Yes,7.1,Bachelor,Low,53.0,63.4,Moderate Risk
STU1159,Female,18,5.9,100.0,87.1,67.2,75.1,Yes,Yes,8.1,Associate,Low,100.0,84.7,Low Risk
STU2912,Male,20,3.8,67.0,65.7,56.6,39.4,Yes,Yes,6.3,Bachelor,Medium,68.9,54.6,Moderate Risk
STU2454,Male,19,7.2,78.8,72.2,64.3,56.5,No,No,5.2,Bachelor,Medium,61.9,68.3,Moderate Risk
STU1932,Male,21,4.7,74.5,83.8,75.2,69.4,Yes,Yes,7.2,Associate,High,88.0,80.8,Low Risk
STU1842,Male,17,6.0,89.7,80.2,67.3,64.3,No,No,7.5,Bachelor,Low,71.4,75.1,Low Risk
STU1635,Female,21,2.2,60.7,52.1,33.9,47.1,,Yes,7.4,Bachelor,High,60.3,35.8,Moderate Risk
STU1517,Female,22,5.4,77.4,84.9,74.1,74.8,Yes,Yes,6.8,Associate,Medium,75.5,77.0,Low Risk
STU2465,Other,21,2.7,54.5,60.0,47.3,42.3,No,No,6.3,Bachelor,High,69.7,49.6,High Risk
STU2560,Male,18,1.7,55.9,55.7,44.6,42.5,Yes,No,8.8,Master,High,51.7,46.6,High Risk
STU1598,Female,21,2.9,52.3,63.0,52.3,43.7,No,Yes,6.8,Bachelor,Low,43.7,50.7,Moderate Risk
STU1196,Female,20,1.8,57.7,58.4,39.4,52.9,No,Yes,7.3,Bachelor,High,41.8,46.3,Moderate Risk
STU2684,Male,19,3.6,68.7,81.5,54.7,58.7,No,Yes,7.2,Master,Low,71.8,70.5,Moderate Risk
STU2250,Male,17,5.3,58.7,71.0,44.3,57.6,Yes,Yes,6.0,Doctorate,Medium,58.0,62.3,Moderate Risk
STU1411,Female,22,3.7,50.2,47.6,52.2,39.5,No,Yes,5.0,High School,High,32.8,51.6,High Risk
STU1097,Male,19,6.1,80.1,75.7,72.1,59.3,No,Yes,6.6,High School,Low,63.8,79.4,Low Risk
STU1441,Female,17,1.7,62.9,58.0,41.2,47.7,No,Yes,8.8,Master,Medium,41.0,45.0,High Risk
STU1988,Female,21,3.9,53.5,55.8,46.8,38.5,Yes,Yes,7.2,Bachelor,High,47.9,61.6,Moderate Risk
STU1157,Male,20,5.3,65.5,62.0,59.1,58.0,No,Yes,,Master,High,61.5,66.6,Moderate Risk
STU1420,Male,22,4.0,75.0,53.7,64.6,66.7,No,Yes,8.4,Associate,High,66.0,62.2,Low Risk
STU2851,Female,17,4.0,68.0,77.6,67.1,55.9,Yes,Yes,4.7,Bachelor,High,57.8,69.4,Moderate Risk
STU1478,Male,18,2.2,67.1,65.6,41.4,47.6,Yes,Yes,9.0,High School,Medium,69.1,52.0,Moderate Risk
STU2905,Male,21,4.0,78.6,73.0,71.2,78.4,No,Yes,8.2,Bachelor,Medium,70.3,84.8,Low Risk
STU1669,Female,17,2.4,65.0,60.2,41.9,52.3,No,Yes,6.5,Master,Low,57.7,55.7,Moderate Risk
STU2720,Female,17,4.1,77.7,55.9,54.7,49.7,No,Yes,7.6,High School,Low,67.0,52.9,Moderate Risk
STU2922,Female,22,1.8,45.0,56.0,30.2,37.7,Yes,Yes,7.6,Bachelor,Medium,47.2,39.3,High Risk
STU2332,Male,20,3.8,79.3,54.5,55.2,42.5,Yes,Yes,6.4,High School,Medium,51.2,50.5,Moderate Risk
STU1448,Male,22,5.8,85.0,77.6,83.7,77.9,No,Yes,5.8,Master,Medium,67.5,85.7,Low Risk
STU1554,Male,19,2.8,67.1,71.9,50.2,63.6,Yes,Yes,7.6,Doctorate,High,46.9,61.5,Moderate Risk
STU1179,Male,20,4.0,57.5,68.9,60.5,52.3,No,Yes,7.7,Associate,Low,33.5,62.8,Moderate Risk
STU1391,Other,22,4.2,71.2,68.1,52.3,62.8,Yes,Yes,7.4,High School,Medium,49.8,61.5,Moderate Risk
STU1579,Male,20,4.1,62.1,67.4,45.2,42.8,No,Yes,7.6,Doctorate,Medium,51.4,52.2,Moderate Risk
STU2041,Male,19,3.1,65.0,74.6,54.2,52.0,Yes,Yes,7.9,Bachelor,Low,50.6,61.1,Moderate Risk
STU2750,Female,21,3.3,52.9,60.5,49.1,37.6,No,Yes,8.8,Associate,Low,56.2,52.5,Moderate Risk
STU2319,Female,22,2.4,77.2,64.7,46.2,58.4,No,Yes,6.7,Bachelor,High,48.2,57.9,Moderate Risk
STU2685,Female,21,1.7,54.0,46.8,38.5,32.4,Yes,Yes,6.8,Associate,Medium,54.3,34.7,High Risk
STU1938,Male,20,4.3,77.5,75.3,66.2,60.0,No,Yes,8.1,Associate,High,54.2,72.1,Moderate Risk
STU1821,Male,17,5.5,69.9,72.6,58.9,70.2,No,Yes,6.3,Bachelor,Medium,68.3,74.2,Moderate Risk
STU2873,Male,18,3.1,77.9,59.5,60.3,53.2,Yes,Yes,7.8,Associate,Low,65.6,56.2,Moderate Risk
STU2028,Male,17,1.6,52.5,69.0,57.6,59.7,No,Yes,7.2,Doctorate,High,46.8,56.3,Moderate Risk
STU2076,Female,21,3.8,63.2,65.1,41.5,51.4,No,Yes,7.2,Bachelor,Medium,45.9,47.0,Moderate Risk
STU1665,Female,20,5.2,61.1,73.5,64.1,62.6,Yes,Yes,7.4,Bachelor,High,88.7,79.6,Moderate Risk
STU1143,Male,22,4.4,63.2,69.4,46.3,50.0,No,Yes,6.9,Associate,Medium,55.6,55.4,Moderate Risk
STU2556,Female,22,2.7,75.5,65.8,60.1,64.8,No,Yes,7.1,Bachelor,Medium,75.4,72.3,Low Risk
STU2466,Female,19,3.1,50.9,59.7,46.6,52.0,Yes,Yes,4.2,High School,Medium,33.0,51.8,Moderate Risk
STU1865,Female,22,2.3,64.2,63.5,51.2,53.2,No,Yes,6.0,Associate,Medium,40.8,56.8,Moderate Risk
STU1422,Male,22,7.4,59.5,70.4,74.7,56.0,Yes,No,9.3,Doctorate,High,91.5,81.6,Low Risk
STU1637,Male,22,1.8,49.2,59.8,33.8,37.1,Yes,Yes,7.4,High School,High,62.4,40.6,High Risk
STU2443,Male,20,5.6,62.3,75.3,65.7,61.7,No,No,7.1,Associate,Medium,63.7,73.9,Low Risk
STU1800,Male,17,3.4,51.3,56.3,35.0,48.4,No,No,7.9,Associate,Medium,46.8,52.0,High Risk
STU2095,Female,19,6.2,82.8,83.1,64.6,61.6,Yes,Yes,7.3,High School,Medium,75.0,77.5,Low Risk
STU1616,Male,21,1.7,54.0,45.0,33.9,38.4,Yes,Yes,7.0,Bachelor,Medium,55.9,33.0,Moderate Risk
STU1295,Female,19,3.0,57.9,87.6,46.4,60.3,No,Yes,7.5,Associate,Medium,32.9,50.7,Moderate Risk
STU1963,Female,18,3.5,48.1,65.5,53.4,48.4,No,Yes,5.9,Bachelor,Medium,45.8,47.1,Moderate Risk
STU1969,Male,17,1.8,46.8,49.7,20.1,29.7,Yes,Yes,5.9,Bachelor,Low,42.0,30.8,High Risk
STU2953,Male,21,1.5,64.6,62.6,56.1,48.4,Yes,Yes,8.1,High School,Medium,37.7,59.9,Moderate Risk
STU1089,Male,18,6.1,79.5,67.4,66.1,66.2,No,Yes,6.1,High School,Low,61.4,69.8,Low Risk
STU1042,Male,17,4.3,73.0,66.6,55.4,60.8,No,Yes,7.2,Bachelor,Medium,55.1,78.1,Moderate Risk
